Interval|"ms"|0|0|1,Utc|"ms"|0|0|1,AccelX|"G"|-3.0|3.0|50,AccelY|"G"|-3.0|3.0|50,AccelZ|"G"|-3.0|3.0|50,Yaw|"Deg/Sec"|-120|120|50,Pitch|"Deg/Sec"|-120|120|50,Roll|"Deg/Sec"|-120|120|50,FTTS1|""|0.0|1000.0|50,FTTS2|""|0.0|1000.0|50,FTTS3|""|0.0|1000.0|50,FTTS4|""|0.0|1000.0|50,FR|""|0.0|1000.0|50,TPS|""|0.0|1000.0|50,FBPS|""|0.0|1000.0|50,STR|""|0.0|1000.0|50,MPUAccX|""|-20.0|20.0|50,MPUAccY|""|-20.0|20.0|50,MPUAccZ|""|-20.0|20.0|50,YawMPU|""|-20.0|20.0|50,PitchMPU|""|-20.0|20.0|50,RollMPU|""|-20.0|20.0|50, RSTR|""|0.0|1000.0|50, RL|""|0.0|1000.0|50, RBPS|""|0.0|1000.0|50, RR |""|0.0|1000.0|50,Latitude|"Degrees"|-180.0|180.0|10,Longitude|"Degrees"|-180.0|180.0|10,Speed|"mph"|0.0|150.0|10,Altitude|"ft"|0.0|4000.0|10,GPSSats|""|0|20|10,LapCount|""|0|0|10,LapTime|"Min"|0.0|0.0|10,Sector|""|0|0|10,SectorTime|"Min"|0.0|0.0|10,PredTime|"Min"|0.0|0.0|10,ElapsedTime|"Min"|0.0|0.0|10,CurrentLap|""|0|0|10
2167337,1.58E+12,1.04,0.04,-0.12,0,-3,0,0,0,0,0,0,0.92,1.45,2.95,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167357,1.58E+12,1.01,0,-0.09,0,-4,1,0,0,0,0,0,0.92,1.45,2.95,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167377,1.58E+12,1.01,-0.01,-0.06,0,-4,0,0,0,0,0,0,0.92,1.45,2.95,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167397,1.58E+12,0.98,0.02,-0.05,0,-4,0,0,0,0,0,0,0.92,1.45,2.95,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167417,1.58E+12,0.98,0.01,-0.06,0,-3,0,0,0,0,0,0,0.92,1.45,2.95,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167437,1.58E+12,0.97,-0.01,-0.02,0,-3,-1,0,0,0,0,0,0.86,1.45,2.9,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167457,1.58E+12,0.96,-0.01,0,0,-3,0,0,0,0,0,0,0.86,1.45,2.9,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167477,1.58E+12,0.95,-0.01,0.04,0,-2,-1,0,0,0,0,0,0.86,1.45,2.9,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167497,1.58E+12,0.94,-0.02,0.03,0,-1,-1,0,0,0,0,0,0.86,1.45,2.9,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167517,1.58E+12,0.94,-0.05,0.07,0,0,-2,0,0,0,0,0,0.86,1.45,2.9,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167537,1.58E+12,0.94,-0.07,0.06,0,0,-2,0,0,0,0,0,0.86,1.45,2.89,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167557,1.58E+12,0.93,-0.08,0.11,0,1,-3,0,0,0,0,0,0.86,1.45,2.89,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167577,1.58E+12,0.91,-0.09,0.15,0,1,-2,0,0,0,0,0,0.86,1.45,2.89,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167597,1.58E+12,0.91,-0.09,0.16,0,0,-2,0,0,0,0,0,0.86,1.45,2.89,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167617,1.58E+12,0.91,-0.09,0.16,0,1,-2,0,0,0,0,0,0.86,1.45,2.89,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167637,1.58E+12,0.93,-0.09,0.09,0,3,-1,0,0,0,0,0,0.85,1.45,2.89,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167657,1.58E+12,0.94,-0.06,0.04,0,4,-1,0,0,0,0,0,0.85,1.45,2.89,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167677,1.58E+12,0.96,-0.02,-0.05,0,6,0,0,0,0,0,0,0.85,1.45,2.89,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167697,1.58E+12,0.97,-0.02,-0.14,0,8,-1,0,0,0,0,0,0.85,1.45,2.89,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167717,1.58E+12,0.98,-0.03,-0.19,0,9,-1,0,0,0,0,0,0.85,1.45,2.89,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167737,1.58E+12,0.98,-0.02,-0.26,0,9,-1,0,0,0,0,0,0.83,1.44,2.84,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167757,1.58E+12,0.95,-0.02,-0.29,0,9,-1,0,0,0,0,0,0.83,1.44,2.84,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167777,1.58E+12,0.95,0.01,-0.36,0,9,0,0,0,0,0,0,0.83,1.44,2.84,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167797,1.58E+12,0.91,0.06,-0.35,0,7,0,0,0,0,0,0,0.83,1.44,2.84,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167817,1.58E+12,0.87,0.06,-0.31,0,5,0,0,0,0,0,0,0.83,1.44,2.84,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167837,1.58E+12,0.83,0.07,-0.27,0,3,0,0,0,0,0,0,0.83,1.45,2.82,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167857,1.58E+12,0.8,0.06,-0.21,0,0,-1,0,0,0,0,0,0.83,1.45,2.82,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167877,1.58E+12,0.8,0.06,-0.19,0,-2,-1,0,0,0,0,0,0.83,1.45,2.82,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167897,1.58E+12,0.77,0.06,-0.13,0,-4,-1,0,0,0,0,0,0.83,1.45,2.82,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167917,1.58E+12,0.77,0.06,-0.11,0,-5,-1,0,0,0,0,0,0.83,1.45,2.82,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167937,1.58E+12,0.75,0.06,-0.06,0,-6,-1,0,0,0,0,0,0.82,1.44,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167957,1.58E+12,0.75,0.05,-0.02,0,-7,-1,0,0,0,0,0,0.82,1.44,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167977,1.58E+12,0.74,0.05,0.01,0,-7,-1,0,0,0,0,0,0.82,1.44,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2167997,1.58E+12,0.74,0.05,0.04,0,-6,-1,0,0,0,0,0,0.82,1.44,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168017,1.58E+12,0.74,0.05,0.04,0,-6,-1,0,0,0,0,0,0.82,1.44,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168037,1.58E+12,0.74,0.05,0.09,0,-6,-1,0,0,0,0,0,0.83,1.45,2.82,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168057,1.58E+12,0.74,0.05,0.09,0,-5,-1,0,0,0,0,0,0.83,1.45,2.82,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168077,1.58E+12,0.73,0.05,0.12,0,-5,-1,0,0,0,0,0,0.83,1.45,2.82,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168097,1.58E+12,0.73,0.05,0.13,0,-4,-1,0,0,0,0,0,0.83,1.45,2.82,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168117,1.58E+12,0.72,0.06,0.16,0,-4,-1,0,0,0,0,0,0.83,1.45,2.82,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168137,1.58E+12,0.71,0.05,0.17,0,-5,-1,0,0,0,0,0,0.82,1.45,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168157,1.58E+12,0.71,0.06,0.18,0,-6,-1,0,0,0,0,0,0.82,1.45,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168177,1.58E+12,0.7,0.05,0.19,0,-6,-1,0,0,0,0,0,0.82,1.45,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168197,1.58E+12,0.7,0.06,0.2,0,-7,-1,0,0,0,0,0,0.82,1.45,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168217,1.58E+12,0.73,0.07,0.15,0,-6,-1,0,0,0,0,0,0.82,1.45,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168237,1.58E+12,0.75,0.1,0.1,0,-5,-1,0,0,0,0,0,0.82,1.44,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168257,1.58E+12,0.79,0.09,0.05,0,-4,0,0,0,0,0,0,0.82,1.44,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168277,1.58E+12,0.82,0.07,0.01,0,-3,0,0,0,0,0,0,0.82,1.44,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168297,1.58E+12,0.85,0.05,-0.04,0,-2,0,0,0,0,0,0,0.82,1.44,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168317,1.58E+12,0.88,0.04,-0.1,0,-1,0,0,0,0,0,0,0.82,1.44,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168337,1.58E+12,0.88,0.04,-0.13,0,-1,0,0,0,0,0,0,0.82,1.44,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168357,1.58E+12,0.9,0.06,-0.15,-1,-2,0,0,0,0,0,0,0.82,1.44,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168377,1.58E+12,0.9,0.07,-0.14,-1,-2,0,0,0,0,0,0,0.82,1.44,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168397,1.58E+12,0.9,0.06,-0.19,-1,-3,0,0,0,0,0,0,0.82,1.44,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168417,1.58E+12,0.89,0.06,-0.16,-1,-2,-1,0,0,0,0,0,0.82,1.44,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168437,1.58E+12,0.89,0.03,-0.14,-1,-3,0,0,0,0,0,0,0.81,1.42,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168457,1.58E+12,0.89,0.04,-0.12,-1,-2,-1,0,0,0,0,0,0.81,1.42,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168477,1.58E+12,0.88,0.01,-0.09,-1,-2,0,0,0,0,0,0,0.81,1.42,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168497,1.58E+12,0.88,0.03,-0.09,-1,-1,-1,0,0,0,0,0,0.81,1.42,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168517,1.58E+12,0.89,0.01,-0.14,-1,0,0,0,0,0,0,0,0.81,1.42,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168537,1.58E+12,0.9,0.04,-0.16,-1,1,-1,0,0,0,0,0,0.81,1.41,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168557,1.58E+12,0.92,0.06,-0.23,-1,2,0,0,0,0,0,0,0.81,1.41,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168577,1.58E+12,0.92,0.08,-0.3,-1,3,0,0,0,0,0,0,0.81,1.41,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168597,1.58E+12,0.94,0.08,-0.32,-1,4,0,0,0,0,0,0,0.81,1.41,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168617,1.58E+12,0.94,0.07,-0.36,-1,5,0,0,0,0,0,0,0.81,1.41,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168637,1.58E+12,0.94,0.05,-0.41,-1,5,0,0,0,0,0,0,0.83,1.41,2.82,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168657,1.58E+12,0.94,0.04,-0.47,-1,5,0,0,0,0,0,0,0.83,1.41,2.82,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168677,1.58E+12,0.93,0.03,-0.47,-1,5,-1,0,0,0,0,0,0.83,1.41,2.82,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168697,1.58E+12,0.93,0.05,-0.51,-1,5,0,0,0,0,0,0,0.83,1.41,2.82,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168717,1.58E+12,0.91,0.08,-0.47,-1,5,0,0,0,0,0,0,0.83,1.41,2.82,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168737,1.58E+12,0.91,0.09,-0.5,-1,5,0,0,0,0,0,0,0.82,1.41,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168757,1.58E+12,0.88,0.12,-0.45,-1,4,0,0,0,0,0,0,0.82,1.41,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168777,1.58E+12,0.85,0.12,-0.39,0,3,0,0,0,0,0,0,0.82,1.41,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168797,1.58E+12,0.82,0.13,-0.34,-1,1,0,0,0,0,0,0,0.82,1.41,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168817,1.58E+12,0.79,0.13,-0.27,-1,-2,0,0,0,0,0,0,0.82,1.41,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168837,1.58E+12,0.79,0.12,-0.25,-1,-5,0,0,0,0,0,0,0.82,1.41,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168857,1.58E+12,0.78,0.14,-0.22,-1,-7,0,0,0,0,0,0,0.82,1.41,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168877,1.58E+12,0.81,0.15,-0.21,0,-9,0,0,0,0,0,0,0.82,1.41,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168897,1.58E+12,0.84,0.13,-0.21,0,-10,0,0,0,0,0,0,0.82,1.41,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168917,1.58E+12,0.88,0.13,-0.24,0,-10,0,0,0,0,0,0,0.82,1.41,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168937,1.58E+12,0.93,0.12,-0.28,0,-9,1,0,0,0,0,0,0.82,1.41,2.84,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168957,1.58E+12,0.97,0.11,-0.2,0,-8,0,0,0,0,0,0,0.82,1.41,2.84,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168977,1.58E+12,0.99,0.08,-0.09,0,-7,0,0,0,0,0,0,0.82,1.41,2.84,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2168997,1.58E+12,0.97,0.06,0.07,0,-7,0,0,0,0,0,0,0.82,1.41,2.84,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169017,1.58E+12,0.97,0.05,0.17,0,-7,-1,0,0,0,0,0,0.82,1.41,2.84,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169037,1.58E+12,0.98,0.05,0.23,0,-5,0,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169057,1.58E+12,1.02,0.07,0.13,0,0,1,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169077,1.58E+12,1.05,0.06,0.03,0,5,1,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169097,1.58E+12,0.98,0.09,0.03,0,6,0,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169117,1.58E+12,0.9,0.13,0.02,0,3,0,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169137,1.58E+12,0.9,0.14,-0.12,0,1,1,0,0,0,0,0,0.82,1.41,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169157,1.58E+12,0.92,0.15,-0.28,0,-1,1,0,0,0,0,0,0.82,1.41,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169177,1.58E+12,0.93,0.12,-0.28,0,-4,0,0,0,0,0,0,0.82,1.41,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169197,1.58E+12,0.92,0.11,-0.06,0,-7,-1,0,0,0,0,0,0.82,1.41,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169217,1.58E+12,0.96,0.1,0.06,0,-8,0,0,0,0,0,0,0.82,1.41,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169237,1.58E+12,1.03,0.1,0.02,0,-3,1,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169257,1.58E+12,1.05,0.11,-0.05,0,3,1,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169277,1.58E+12,0.96,0.15,0,0,5,0,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169297,1.58E+12,0.93,0.14,-0.06,0,3,0,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169317,1.58E+12,0.96,0.14,-0.25,0,2,0,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169337,1.58E+12,0.93,0.09,-0.2,0,0,-1,0,0,0,0,0,0.82,1.4,2.84,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169357,1.58E+12,0.89,0.07,-0.02,0,-5,0,0,0,0,0,0,0.82,1.4,2.84,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169377,1.58E+12,0.97,0.07,-0.08,0,-4,1,0,0,0,0,0,0.82,1.4,2.84,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169397,1.58E+12,0.98,0.08,-0.06,0,0,1,0,0,0,0,0,0.82,1.4,2.84,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169417,1.58E+12,0.93,0.14,0.07,0,1,1,0,0,0,0,0,0.82,1.4,2.84,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169437,1.58E+12,0.93,0.13,-0.01,0,0,1,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169457,1.58E+12,0.96,0.15,-0.18,0,1,1,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169477,1.58E+12,0.92,0.11,-0.09,0,-1,0,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169497,1.58E+12,0.88,0.09,0,0,-5,1,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169517,1.58E+12,0.96,0.09,-0.09,0,-2,1,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169537,1.58E+12,0.96,0.09,-0.11,0,1,1,0,0,0,0,0,0.82,1.41,2.84,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169557,1.58E+12,0.91,0.14,0.06,0,0,1,0,0,0,0,0,0.82,1.41,2.84,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169577,1.58E+12,0.93,0.14,-0.09,-1,1,2,0,0,0,0,0,0.82,1.41,2.84,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169597,1.58E+12,0.94,0.12,-0.1,0,1,1,0,0,0,0,0,0.82,1.41,2.84,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169617,1.58E+12,0.9,0.11,0.02,0,-3,0,0,0,0,0,0,0.82,1.41,2.84,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169637,1.58E+12,0.9,0.08,0.05,0,-5,1,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169657,1.58E+12,0.97,0.08,-0.02,0,-1,1,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169677,1.58E+12,0.99,0.09,-0.07,0,2,0,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169697,1.58E+12,0.93,0.13,0.02,0,3,0,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169717,1.58E+12,0.9,0.14,-0.01,0,2,1,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169737,1.58E+12,0.93,0.17,-0.19,0,1,0,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169757,1.58E+12,0.92,0.15,-0.22,0,-1,0,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169777,1.58E+12,0.88,0.12,-0.09,0,-5,-1,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169797,1.58E+12,0.88,0.06,0.05,0,-7,0,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
2169817,1.58E+12,0.97,0.05,-0.02,0,-3,-1,0,0,0,0,0,0.82,1.4,2.83,0,0,0,0,0,0,0,0,0,0,12.992236,80.230309,0,30.2,10,0,0,-1,0,0,0,0
