"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"FR"|"Volts"|0.0|5.0|50,"brakerear"|"Volts"|0.0|5.0|50,"Analog3"|""|0.0|5.0|10,"Analog4"|""|0.0|5.0|10,"Analog5"|"Volts"|0.0|5.0|10,"brakepress"|"Volts"|0.0|5.0|50,"STR"|"Volts"|0.0|5.0|50,"Battery"|"Volts"|0.0|20.0|50,"AccelX"|"G"|-3.0|3.0|25,"AccelY"|"G"|-3.0|3.0|25,"AccelZ"|"G"|-3.0|3.0|25,"Yaw"|"Deg/Sec"|-120|120|25,"Pitch"|"Deg/Sec"|-120|120|25,"Roll"|"Deg/Sec"|-120|120|25,"RPM"|""|0|10000|25,"tiretemp"|"celsius"|-1000|1000|10,"tiretemp1"|""|-1000|1000|10,"tiretemp2"|""|-1000|1000|10,"tiretemp3"|""|-1000|1000|10,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"mph"|0.0|150.0|10,"Distance"|"mi"|0.0|0.0|10,"Altitude"|"ft"|0.0|4000.0|10,"GPSSats"|""|0|20|10
180783,0,1.15,0.93,,,,1.18,2.59,3.47,,,,,,,,,,,,,,,,,
180803,0,1.16,0.92,,,,1.17,2.59,3.45,-0.06,-0.08,1.02,-0,-0,-1,0,,,,,,,,,,
180823,0,1.15,0.92,,,,1.17,2.6,3.47,,,,,,,,,,,,,,,,,
180843,0,1.15,0.91,0.0,0.28,1.63,1.17,2.59,3.47,0.03,-0.01,0.99,-0,-3,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
180863,0,1.16,0.91,,,,1.17,2.6,3.5,,,,,,,,,,,,,,,,,
180883,0,1.16,0.92,,,,1.17,2.6,3.48,0.03,-0.03,1.01,-0,-2,-0,0,,,,,,,,,,
180903,0,1.16,0.92,,,,1.18,2.59,3.52,,,,,,,,,,,,,,,,,
180923,0,1.16,0.91,,,,1.17,2.6,3.48,0.05,0.01,1.07,-0,-2,0,0,,,,,,,,,,
180943,0,1.15,0.93,0.0,0.29,1.63,1.18,2.59,3.51,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
180963,0,1.16,0.93,,,,1.17,2.59,3.47,0.01,-0.02,0.98,-0,-0,-0,0,,,,,,,,,,
180983,0,1.16,0.93,,,,1.17,2.6,3.5,,,,,,,,,,,,,,,,,
181003,0,1.16,0.93,,,,1.17,2.6,3.48,-0.0,-0.03,0.97,-0,2,-0,0,,,,,,,,,,
181023,0,1.15,0.93,,,,1.17,2.59,3.49,,,,,,,,,,,,,,,,,
181043,0,1.16,0.93,0.0,0.28,1.63,1.17,2.59,3.47,0.01,-0.03,1.0,-0,2,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
181063,0,1.15,0.93,,,,1.17,2.59,3.5,,,,,,,,,,,,,,,,,
181083,0,1.15,0.94,,,,1.17,2.59,3.47,-0.01,-0.05,0.91,-0,3,-1,0,,,,,,,,,,
181103,0,1.15,0.93,,,,1.17,2.59,3.52,,,,,,,,,,,,,,,,,
181123,0,1.16,0.93,,,,1.17,2.59,3.46,-0.02,-0.06,0.93,-0,1,-1,0,,,,,,,,,,
181143,0,1.15,0.94,0.0,0.29,1.63,1.17,2.59,3.51,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
181163,0,1.15,0.93,,,,1.17,2.6,3.48,-0.01,-0.06,0.94,-0,-2,-1,0,,,,,,,,,,
181183,0,1.15,0.94,,,,1.17,2.59,3.51,,,,,,,,,,,,,,,,,
181203,0,1.15,0.93,,,,1.17,2.6,3.51,0.04,0.0,0.99,-0,-3,-0,0,,,,,,,,,,
181223,0,1.16,0.93,,,,1.17,2.61,3.5,,,,,,,,,,,,,,,,,
181243,0,1.16,0.94,0.0,0.28,1.63,1.17,2.6,3.47,0.05,0.01,0.98,-0,-3,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
181263,0,1.15,0.93,,,,1.17,2.6,3.5,,,,,,,,,,,,,,,,,
181283,0,1.16,0.94,,,,1.17,2.6,3.47,0.03,-0.04,1.01,-0,-2,0,0,,,,,,,,,,
181303,0,1.16,0.93,,,,1.17,2.61,3.51,,,,,,,,,,,,,,,,,
181323,0,1.16,0.94,,,,1.17,2.59,3.49,0.0,-0.05,0.93,-0,-1,-1,0,,,,,,,,,,
181343,0,1.16,0.94,0.0,0.29,1.64,1.17,2.6,3.51,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
181363,0,1.15,0.94,,,,1.17,2.6,3.47,-0.02,-0.04,0.95,-0,1,-0,0,,,,,,,,,,
181383,0,1.15,0.94,,,,1.17,2.6,3.5,,,,,,,,,,,,,,,,,
181403,0,1.16,0.94,,,,1.17,2.59,3.47,0.01,-0.02,0.91,-0,3,-1,0,,,,,,,,,,
181423,0,1.15,0.95,,,,1.17,2.59,3.49,,,,,,,,,,,,,,,,,
181443,0,1.15,0.95,0.0,0.28,1.63,1.17,2.59,3.47,0.0,-0.06,0.93,-0,2,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
181463,0,1.16,0.94,,,,1.17,2.59,3.5,,,,,,,,,,,,,,,,,
181483,0,1.16,0.94,,,,1.17,2.59,3.47,-0.0,-0.1,0.9,-0,2,-2,0,,,,,,,,,,
181503,0,1.15,0.95,,,,1.17,2.6,3.54,,,,,,,,,,,,,,,,,
181523,0,1.15,0.95,,,,1.17,2.6,3.46,-0.03,-0.1,0.98,-0,-1,-1,0,,,,,,,,,,
181543,0,1.16,0.94,0.0,0.29,1.63,1.17,2.6,3.5,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
181563,0,1.15,0.95,,,,1.17,2.6,3.47,-0.05,-0.05,1.0,-0,-4,0,0,,,,,,,,,,
181583,0,1.15,0.94,,,,1.17,2.6,3.5,,,,,,,,,,,,,,,,,
181603,0,1.15,0.94,,,,1.17,2.6,3.47,0.03,0.02,0.98,-0,-5,0,0,,,,,,,,,,
181623,0,1.16,0.94,,,,1.17,2.6,3.5,,,,,,,,,,,,,,,,,
181643,0,1.16,0.94,0.0,0.28,1.63,1.17,2.6,3.47,0.04,0.05,1.02,-0,-4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
181663,0,1.16,0.94,,,,1.17,2.6,3.5,,,,,,,,,,,,,,,,,
181683,0,1.15,0.94,,,,1.17,2.6,3.47,0.04,0.07,1.08,-0,-3,1,0,,,,,,,,,,
181703,0,1.16,0.94,,,,1.17,2.61,3.51,,,,,,,,,,,,,,,,,
181723,0,1.16,0.94,,,,1.17,2.6,3.46,0.01,0.03,1.04,-0,-2,0,0,,,,,,,,,,
181743,0,1.15,0.94,0.0,0.29,1.63,1.17,2.6,3.5,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
181763,0,1.16,0.96,,,,1.17,2.6,3.47,-0.03,0.01,1.0,-0,0,-0,0,,,,,,,,,,
181783,0,1.16,0.95,,,,1.17,2.6,3.5,,,,,,,,,,,,,,,,,
181803,0,1.16,0.95,,,,1.16,2.61,3.47,-0.01,-0.02,1.05,-0,2,-0,0,,,,,,,,,,
181823,0,1.16,0.95,,,,1.16,2.59,3.49,,,,,,,,,,,,,,,,,
181843,0,1.15,0.95,0.0,0.28,1.63,1.17,2.6,3.47,-0.01,-0.02,1.03,-0,2,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
181863,0,1.15,0.95,,,,1.17,2.6,3.5,,,,,,,,,,,,,,,,,
181883,0,1.16,0.94,,,,1.16,2.6,3.47,-0.01,-0.04,0.92,-0,3,-1,0,,,,,,,,,,
181903,0,1.16,0.95,,,,1.17,2.59,3.51,,,,,,,,,,,,,,,,,
181923,0,1.15,0.94,,,,1.17,2.6,3.47,-0.02,-0.07,0.98,-0,2,-1,0,,,,,,,,,,
181943,0,1.16,0.95,0.0,0.29,1.63,1.17,2.6,3.51,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
181963,0,1.15,0.94,,,,1.17,2.61,3.48,-0.02,-0.05,0.98,-0,-1,-1,0,,,,,,,,,,
181983,0,1.15,0.94,,,,1.17,2.6,3.5,,,,,,,,,,,,,,,,,
182003,0,1.12,0.94,,,,1.16,2.59,3.47,0.02,-0.0,1.02,-0,-2,0,0,,,,,,,,,,
182023,0,1.15,0.95,,,,1.16,2.6,3.5,,,,,,,,,,,,,,,,,
182043,0,1.16,0.94,0.0,0.28,1.63,1.17,2.6,3.47,0.05,0.05,1.03,-0,-2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
182063,0,1.15,0.95,,,,1.16,2.61,3.51,,,,,,,,,,,,,,,,,
182083,0,1.15,0.95,,,,1.16,2.6,3.48,0.02,0.02,1.12,-0,-1,0,0,,,,,,,,,,
182103,0,1.15,0.94,,,,1.17,2.6,3.54,,,,,,,,,,,,,,,,,
182123,0,1.15,0.95,,,,1.16,2.61,3.47,-0.0,0.0,1.08,-0,-0,0,0,,,,,,,,,,
182143,0,1.16,0.95,0.0,0.29,1.63,1.17,2.61,3.5,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
182163,0,1.15,0.95,,,,1.16,2.59,3.47,-0.04,-0.01,1.05,-0,1,-0,0,,,,,,,,,,
182183,0,1.15,0.95,,,,1.16,2.6,3.51,,,,,,,,,,,,,,,,,
182203,0,1.16,0.95,,,,1.16,2.6,3.47,-0.02,-0.01,1.01,-0,3,-0,0,,,,,,,,,,
182223,0,1.15,0.95,,,,1.16,2.6,3.49,,,,,,,,,,,,,,,,,
182243,0,1.15,0.95,0.0,0.28,1.62,1.16,2.59,3.47,-0.02,0.0,0.99,-0,3,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
182263,0,1.15,0.96,,,,1.16,2.6,3.51,,,,,,,,,,,,,,,,,
182283,0,1.15,0.96,,,,1.16,2.59,3.47,-0.02,-0.04,0.97,-0,3,-2,0,,,,,,,,,,
182303,0,1.15,0.95,,,,1.16,2.6,3.51,,,,,,,,,,,,,,,,,
182323,0,1.15,0.95,,,,1.16,2.6,3.46,-0.05,-0.07,0.97,-0,1,-2,0,,,,,,,,,,
182343,0,1.15,0.95,0.0,0.28,1.62,1.16,2.6,3.5,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
182363,0,1.15,0.95,,,,1.16,2.59,3.47,-0.03,-0.02,0.99,-0,-2,-0,0,,,,,,,,,,
182383,0,1.15,0.95,,,,1.16,2.6,3.5,,,,,,,,,,,,,,,,,
182403,0,1.15,0.95,,,,1.16,2.6,3.51,0.04,0.06,0.99,-0,-3,0,0,,,,,,,,,,
182423,0,1.15,0.95,,,,1.16,2.6,3.5,,,,,,,,,,,,,,,,,
182443,0,1.16,0.95,0.0,0.28,1.62,1.16,2.6,3.46,0.05,0.07,1.03,-0,-3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
182463,0,1.16,0.95,,,,1.16,2.6,3.51,,,,,,,,,,,,,,,,,
182483,0,1.16,0.95,,,,1.16,2.6,3.47,0.05,0.08,1.07,-0,-2,1,0,,,,,,,,,,
182503,0,1.16,0.95,,,,1.16,2.6,3.51,,,,,,,,,,,,,,,,,
182523,0,1.15,0.94,,,,1.16,2.6,3.46,0.04,0.06,1.1,-0,-1,1,0,,,,,,,,,,
182543,0,1.15,0.95,0.0,0.29,1.62,1.16,2.6,3.51,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
182563,0,1.15,0.95,,,,1.16,2.6,3.47,-0.0,0.02,0.99,-0,-0,-0,0,,,,,,,,,,
182583,0,1.15,0.95,,,,1.16,2.61,3.5,,,,,,,,,,,,,,,,,
182603,0,1.16,0.96,,,,1.16,2.6,3.47,-0.04,-0.01,0.93,-0,2,-0,0,,,,,,,,,,
182623,0,1.15,0.96,,,,1.16,2.6,3.5,,,,,,,,,,,,,,,,,
182643,0,1.15,0.96,0.0,0.28,1.62,1.16,2.6,3.47,-0.02,-0.02,1.01,-0,3,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
182663,0,1.16,0.95,,,,1.16,2.6,3.51,,,,,,,,,,,,,,,,,
182683,0,1.16,0.96,,,,1.16,2.6,3.47,-0.02,-0.02,0.94,-0,3,-1,0,,,,,,,,,,
182703,0,1.16,0.95,,,,1.16,2.6,3.52,,,,,,,,,,,,,,,,,
182723,0,1.16,0.95,,,,1.16,2.6,3.47,-0.01,-0.05,0.87,-0,4,-2,0,,,,,,,,,,
182743,0,1.15,0.95,0.0,0.28,1.62,1.16,2.6,3.51,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
182763,0,1.16,0.95,,,,1.16,2.6,3.48,-0.01,-0.09,0.95,-0,1,-2,0,,,,,,,,,,
182783,0,1.16,0.95,,,,1.16,2.6,3.51,,,,,,,,,,,,,,,,,
182803,0,1.16,0.95,,,,1.16,2.6,3.47,-0.01,-0.08,0.95,-0,-2,-1,0,,,,,,,,,,
182823,0,1.15,0.95,,,,1.16,2.6,3.5,,,,,,,,,,,,,,,,,
182843,0,1.15,0.94,0.0,0.28,1.63,1.16,2.6,3.51,0.02,-0.01,0.98,-0,-3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
182863,0,1.15,0.95,,,,1.16,2.57,3.5,,,,,,,,,,,,,,,,,
182883,0,1.15,0.95,,,,1.16,2.6,3.47,0.07,0.04,1.02,-0,-3,0,0,,,,,,,,,,
182903,0,1.15,0.95,,,,1.16,2.6,3.52,,,,,,,,,,,,,,,,,
182923,0,1.16,0.95,,,,1.16,2.6,3.47,0.08,0.04,1.02,-0,-2,0,0,,,,,,,,,,
182943,0,1.15,0.94,0.0,0.28,1.62,1.15,2.59,3.51,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
182963,0,1.16,0.96,,,,1.16,2.6,3.48,0.05,-0.01,1.02,-0,-1,0,0,,,,,,,,,,
182983,0,1.16,0.96,,,,1.16,2.61,3.5,,,,,,,,,,,,,,,,,
183003,0,1.15,0.95,,,,1.16,2.6,3.47,0.02,-0.03,0.94,-0,-0,-0,0,,,,,,,,,,
183023,0,1.15,0.95,,,,1.16,2.6,3.5,,,,,,,,,,,,,,,,,
183043,0,1.15,0.96,0.0,0.28,1.62,1.16,2.6,3.48,-0.02,-0.04,0.98,-0,2,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
183063,0,1.15,0.96,,,,1.16,2.59,3.5,,,,,,,,,,,,,,,,,
183083,0,1.15,0.96,,,,1.16,2.59,3.48,-0.02,-0.04,1.0,-0,3,-0,0,,,,,,,,,,
183103,0,1.15,0.95,,,,1.16,2.61,3.52,,,,,,,,,,,,,,,,,
183123,0,1.15,0.95,,,,1.16,2.6,3.47,0.0,-0.02,0.96,-0,3,-1,0,,,,,,,,,,
183143,0,1.15,0.96,0.0,0.28,1.63,1.16,2.6,3.54,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
183163,0,1.16,0.95,,,,1.16,2.6,3.48,0.01,-0.04,0.97,-0,3,-1,0,,,,,,,,,,
183183,0,1.16,0.96,,,,1.16,2.6,3.51,,,,,,,,,,,,,,,,,
183203,0,1.19,0.95,,,,1.16,2.6,3.48,0.0,-0.08,0.97,-0,3,-1,0,,,,,,,,,,
183223,0,1.16,0.95,,,,1.15,2.6,3.49,,,,,,,,,,,,,,,,,
183243,0,1.16,0.94,0.0,0.28,1.62,1.15,2.6,3.45,-0.01,-0.1,0.92,-0,1,-2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
183263,0,1.16,0.95,,,,1.15,2.6,3.48,,,,,,,,,,,,,,,,,
183283,0,1.15,0.95,,,,1.15,2.59,3.45,-0.04,-0.13,0.99,-0,-2,-1,0,,,,,,,,,,
183303,0,1.16,0.94,,,,1.16,2.6,3.48,,,,,,,,,,,,,,,,,
183323,0,1.16,0.95,,,,1.15,2.59,3.44,-0.04,-0.05,1.0,-0,-4,0,0,,,,,,,,,,
183343,0,1.15,0.95,0.0,0.28,1.62,1.16,2.6,3.51,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
183363,0,1.15,0.94,,,,1.15,2.6,3.48,0.04,0.03,1.0,-1,-5,0,0,,,,,,,,,,
183383,0,1.15,0.94,,,,1.15,2.6,3.5,,,,,,,,,,,,,,,,,
183403,0,1.15,0.95,,,,1.15,2.6,3.48,0.05,0.03,1.03,-0,-4,1,0,,,,,,,,,,
183423,0,1.16,0.95,,,,1.15,2.61,3.49,,,,,,,,,,,,,,,,,
183443,0,1.16,0.94,0.0,0.28,1.62,1.16,2.6,3.5,0.04,0.05,1.09,-0,-3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
183463,0,1.15,0.95,,,,1.15,2.6,3.51,,,,,,,,,,,,,,,,,
183483,0,1.16,0.95,,,,1.15,2.6,3.47,0.02,0.02,1.05,-0,-2,0,0,,,,,,,,,,
183503,0,1.16,0.95,,,,1.15,2.6,3.52,,,,,,,,,,,,,,,,,
183523,0,1.15,0.95,,,,1.15,2.6,3.46,-0.03,0.0,0.98,-0,1,-0,0,,,,,,,,,,
183543,0,1.16,0.96,0.0,0.28,1.62,1.16,2.6,3.51,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
183563,0,1.15,0.96,,,,1.15,2.6,3.48,-0.03,0.0,1.05,-0,2,-0,0,,,,,,,,,,
183583,0,1.15,0.95,,,,1.15,2.6,3.51,,,,,,,,,,,,,,,,,
183603,0,1.15,0.95,,,,1.15,2.59,3.48,-0.03,0.0,0.93,-0,2,-1,0,,,,,,,,,,
183623,0,1.15,0.96,,,,1.15,2.59,3.49,,,,,,,,,,,,,,,,,
183643,0,1.15,0.95,0.0,0.28,1.62,1.15,2.61,3.47,-0.02,-0.07,0.91,-0,3,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
183663,0,1.15,0.95,,,,1.15,2.59,3.5,,,,,,,,,,,,,,,,,
183683,0,1.15,0.95,,,,1.15,2.6,3.47,-0.01,-0.11,0.97,-0,1,-1,0,,,,,,,,,,
183703,0,1.15,0.95,,,,1.15,2.6,3.52,,,,,,,,,,,,,,,,,
183723,0,1.15,0.94,,,,1.15,2.59,3.46,-0.02,-0.09,0.98,-0,-2,-1,0,,,,,,,,,,
183743,0,1.15,0.94,0.0,0.28,1.62,1.15,2.61,3.51,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
183763,0,1.16,0.94,,,,1.15,2.6,3.48,0.01,-0.02,1.01,-1,-4,0,0,,,,,,,,,,
183783,0,1.15,0.95,,,,1.15,2.6,3.5,,,,,,,,,,,,,,,,,
183803,0,1.15,0.95,,,,1.15,2.59,3.47,0.05,0.05,1.03,-0,-3,0,0,,,,,,,,,,
183823,0,1.15,0.95,,,,1.15,2.6,3.49,,,,,,,,,,,,,,,,,
183843,0,1.15,0.95,0.0,0.28,1.62,1.15,2.6,3.47,0.07,0.06,1.04,-0,-3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
183863,0,1.15,0.95,,,,1.15,2.6,3.5,,,,,,,,,,,,,,,,,
183883,0,1.16,0.95,,,,1.15,2.6,3.47,0.04,0.03,1.11,-0,-2,1,0,,,,,,,,,,
183903,0,1.15,0.95,,,,1.15,2.61,3.51,,,,,,,,,,,,,,,,,
183923,0,1.15,0.96,,,,1.15,2.61,3.47,0.01,0.0,1.06,-0,-0,0,0,,,,,,,,,,
183943,0,1.16,0.95,0.0,0.28,1.62,1.15,2.6,3.51,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
183963,0,1.16,0.96,,,,1.15,2.6,3.47,-0.02,-0.02,0.98,-0,1,-0,0,,,,,,,,,,
183983,0,1.15,0.95,,,,1.15,2.6,3.51,,,,,,,,,,,,,,,,,
184003,0,1.15,0.96,,,,1.15,2.6,3.48,-0.02,-0.02,0.96,-0,3,-0,0,,,,,,,,,,
184023,0,1.15,0.95,,,,1.15,2.6,3.49,,,,,,,,,,,,,,,,,
184043,0,1.15,0.95,0.0,0.28,1.62,1.15,2.6,3.51,-0.02,0.01,0.97,-0,3,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
184063,0,1.15,0.95,,,,1.15,2.63,3.51,,,,,,,,,,,,,,,,,
184083,0,1.16,0.95,,,,1.15,2.6,3.48,-0.02,-0.04,0.93,-0,2,-1,0,,,,,,,,,,
184103,0,1.15,0.94,,,,1.15,2.6,3.52,,,,,,,,,,,,,,,,,
184123,0,1.15,0.96,,,,1.15,2.6,3.47,-0.06,-0.09,1.0,-0,-0,-1,0,,,,,,,,,,
184143,0,1.16,0.94,0.0,0.28,1.62,1.15,2.6,3.5,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
184163,0,1.16,0.94,,,,1.15,2.6,3.48,0.02,-0.02,0.97,-0,-2,-1,0,,,,,,,,,,
184183,0,1.15,0.94,,,,1.15,2.6,3.5,,,,,,,,,,,,,,,,,
184203,0,1.16,0.95,,,,1.15,2.6,3.48,0.02,0.01,1.05,-0,-2,0,0,,,,,,,,,,
184223,0,1.15,0.95,,,,1.15,2.6,3.49,,,,,,,,,,,,,,,,,
184243,0,1.16,0.95,0.01,0.28,1.62,1.15,2.6,3.47,-0.01,-0.02,0.97,-0,-1,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
184263,0,1.15,0.95,,,,1.15,2.6,3.51,,,,,,,,,,,,,,,,,
184283,0,1.16,0.95,,,,1.15,2.59,3.47,0.0,-0.03,1.04,-0,1,-0,0,,,,,,,,,,
184303,0,1.15,0.95,,,,1.15,2.6,3.51,,,,,,,,,,,,,,,,,
184323,0,1.15,0.96,,,,1.15,2.59,3.46,-0.02,-0.03,0.93,-0,2,-1,0,,,,,,,,,,
184343,0,1.15,0.96,0.0,0.28,1.62,1.15,2.59,3.5,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
184363,0,1.16,0.95,,,,1.15,2.6,3.47,-0.02,-0.05,0.95,-0,0,-1,0,,,,,,,,,,
184383,0,1.15,0.95,,,,1.15,2.6,3.5,,,,,,,,,,,,,,,,,
184403,0,1.15,0.95,,,,1.15,2.6,3.47,-0.0,-0.02,1.0,-0,-2,0,0,,,,,,,,,,
184423,0,1.15,0.95,,,,1.15,2.6,3.49,,,,,,,,,,,,,,,,,
184443,0,1.16,0.95,0.01,0.28,1.62,1.15,2.6,3.46,0.02,-0.0,1.0,-0,-2,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
184463,0,1.16,0.95,,,,1.15,2.59,3.5,,,,,,,,,,,,,,,,,
184483,0,1.16,0.96,,,,1.15,2.6,3.51,0.0,-0.01,0.97,-0,-1,-0,0,,,,,,,,,,
184503,0,1.15,0.95,,,,1.15,2.6,3.51,,,,,,,,,,,,,,,,,
184523,0,1.15,0.95,,,,1.15,2.6,3.46,-0.01,0.0,0.94,-0,2,-0,0,,,,,,,,,,
184543,0,1.16,0.96,0.0,0.28,1.62,1.15,2.6,3.5,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
184563,0,1.16,0.95,,,,1.15,2.6,3.47,-0.0,-0.05,0.95,-0,2,-1,0,,,,,,,,,,
184583,0,1.16,0.94,,,,1.15,2.6,3.5,,,,,,,,,,,,,,,,,
184603,0,1.16,0.94,,,,1.15,2.6,3.48,-0.06,-0.09,0.97,-0,-0,-1,0,,,,,,,,,,
184623,0,1.16,0.96,,,,1.15,2.6,3.5,,,,,,,,,,,,,,,,,
184643,0,1.16,0.95,0.01,0.28,1.62,1.15,2.59,3.5,0.03,-0.02,0.95,-0,-2,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
184663,0,1.15,0.95,,,,1.15,2.6,3.51,,,,,,,,,,,,,,,,,
184683,0,1.16,0.96,,,,1.15,2.6,3.47,0.01,0.01,1.04,-0,-2,0,0,,,,,,,,,,
184703,0,1.16,0.96,,,,1.15,2.59,3.51,,,,,,,,,,,,,,,,,
184723,0,1.16,0.96,,,,1.15,2.61,3.47,0.01,0.01,1.05,-0,-1,-0,0,,,,,,,,,,
184743,0,1.16,0.95,0.0,0.28,1.62,1.15,2.6,3.5,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
184763,0,1.16,0.96,,,,1.15,2.59,3.47,-0.05,-0.01,0.99,-0,2,-0,0,,,,,,,,,,
184783,0,1.16,0.96,,,,1.15,2.6,3.5,,,,,,,,,,,,,,,,,
184803,0,1.16,0.96,,,,1.15,2.6,3.47,-0.02,-0.02,1.04,-0,2,-0,0,,,,,,,,,,
184823,0,1.15,0.96,,,,1.15,2.59,3.49,,,,,,,,,,,,,,,,,
184843,0,1.16,0.96,0.0,0.28,1.62,1.15,2.6,3.47,-0.0,-0.01,1.05,-0,2,-0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
184863,0,1.16,0.96,,,,1.15,2.61,3.5,,,,,,,,,,,,,,,,,
184883,0,1.16,0.95,,,,1.15,2.59,3.47,0.01,-0.0,1.01,-0,2,0,0,,,,,,,,,,
184903,0,1.15,0.96,,,,1.15,2.6,3.52,,,,,,,,,,,,,,,,,
184923,0,1.15,0.96,,,,1.15,2.59,3.47,0.02,0.01,0.98,-0,1,-0,0,,,,,,,,,,
184943,0,1.16,0.96,0.0,0.28,1.62,1.15,2.6,3.51,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
184963,0,1.16,0.96,,,,1.15,2.6,3.48,0.03,0.0,0.92,-0,1,-1,0,,,,,,,,,,
184983,0,1.15,0.95,,,,1.15,2.6,3.5,,,,,,,,,,,,,,,,,
185003,0,1.15,0.96,,,,1.15,2.61,3.47,0.03,-0.0,0.8,-0,2,-1,0,,,,,,,,,,
185023,0,1.16,0.95,,,,1.15,2.6,3.49,,,,,,,,,,,,,,,,,
185043,0,1.15,0.96,0.0,0.28,1.62,1.15,2.61,3.47,0.02,-0.02,0.77,-0,3,-2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
185063,0,1.16,0.96,,,,1.15,2.6,3.5,,,,,,,,,,,,,,,,,
185083,0,1.15,0.96,,,,1.15,2.6,3.51,0.01,-0.07,0.78,-0,3,-2,0,,,,,,,,,,
185103,0,1.15,0.95,,,,1.15,2.6,3.52,,,,,,,,,,,,,,,,,
185123,0,1.16,0.95,,,,1.15,2.6,3.47,0.0,-0.1,0.78,-0,3,-2,0,,,,,,,,,,
185143,0,1.16,0.95,0.0,0.28,1.62,1.15,2.6,3.51,,,,,,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
185163,0,1.16,0.95,,,,1.15,2.6,3.48,0.0,-0.1,0.81,-0,2,-2,0,,,,,,,,,,
185183,0,1.16,0.95,,,,1.15,2.6,3.51,,,,,,,,,,,,,,,,,
185203,0,1.15,0.96,,,,1.15,2.61,3.48,0.02,-0.11,0.89,-1,0,-2,0,,,,,,,,,,
185223,0,1.15,0.95,,,,1.15,2.6,3.49,,,,,,,,,,,,,,,,,
185243,0,1.15,0.95,0.01,0.28,1.62,1.15,2.6,3.47,-0.0,-0.11,0.96,-1,-3,-2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0
185263,0,1.15,0.94,,,,1.15,2.59,3.5,,,,,,,,,,,,,,,,,
185283,0,1.16,0.95,,,,1.15,2.6,3.48,-0.04,-0.07,1.02,-1,-6,-1,0,,,,,,,,,,
185303,0,1.16,0.96,,,,1.15,2.6,3.51,,,,,,,,,,,,,,,,,
